College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"Shri Balasaheb Mane Shikshan Prasarak Mandal Ambap's Group of Institutions Integrated Campus, Ambap",https://www.careers360.com/colleges/shri-balasaheb-mane-shikshan-prasarak-mandal-ambaps-group-of-institutions-integrated-campus-ambap,Engineering,Kolhapur,Private,B.Tech Mechanical Engineering Lateral Entry,3 Years,"Boys Hostel, Girls Hostel"
"Anandi Pharmacy College, Kolhapur",https://www.careers360.com/colleges/anandi-pharmacy-college-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Anandi Pharmacy College, Kolhapur",https://www.careers360.com/colleges/anandi-pharmacy-college-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Anil Alias Pintu Magdum Memorial Pharmacy College, Kolhapur",https://www.careers360.com/colleges/anil-alias-pintu-magdum-memorial-pharmacy-college-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Ashokrao Mane Institute of Pharmaceutical Sciences and Research, Kolhapur",https://www.careers360.com/colleges/ashokrao-mane-institute-of-pharmaceutical-sciences-and-research-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Ashokrao Mane Institute of Pharmaceutical Sciences and Research, Kolhapur",https://www.careers360.com/colleges/ashokrao-mane-institute-of-pharmaceutical-sciences-and-research-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Ashokrao Mane Institute of Pharmacy, Ambap",https://www.careers360.com/colleges/ashokrao-mane-institute-of-pharmacy-ambap,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Ashokrao Mane Institute of Pharmacy, Ambap",https://www.careers360.com/colleges/ashokrao-mane-institute-of-pharmacy-ambap,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,Boys Hostel
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,Diploma in Pharmacy,2 Years,Boys Hostel
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,M.Pharma Quality Assurance,2 Years,Boys Hostel
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,M.Pharma Pharmaceutics,2 Years,Boys Hostel
"Bharati Vidyapeeth College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/bharati-vidyapeeth-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,M.Pharma Pharmaceutical Chemistry,2 Years,Boys Hostel
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Pharmacy,Kolhapur,Private,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"DY Patil College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"DY Patil College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/dy-patil-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Genesis Institute of Pharmacy, Kolhapur",https://www.careers360.com/colleges/genesis-institute-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Genesis Institute of Pharmacy, Kolhapur",https://www.careers360.com/colleges/genesis-institute-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Kolhapur District Chemist Association's Institute of Pharmacy, Kolhapur",https://www.careers360.com/colleges/kolhapur-district-chemist-associations-institute-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College and CPR Hospital, Kolhapur",https://www.careers360.com/colleges/rajarshee-chhatrapati-shahu-maharaj-government-medical-college-and-cpr-hospital-kolhapur,Pharmacy,Kolhapur,Government,MD Pharmacology,3 Years,"Girls Hostel, Boys Hostel"
"Rajarshi Shahu Chhatrapati Institute of Pharmacy, Kolhapur",https://www.careers360.com/colleges/rajarshi-shahu-chhatrapati-institute-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sarojini College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/sarojini-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Sarojini College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/sarojini-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Yeshwant Redekar College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/yeshwant-redekar-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Yeshwant Redekar College of Pharmacy, Kolhapur",https://www.careers360.com/colleges/yeshwant-redekar-college-of-pharmacy-kolhapur,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"AAEMF's Delight College of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-college-of-pharmacy-pune,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"AAEMF's Delight College of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-college-of-pharmacy-pune,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"AAEMF'S Delight Institute of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-institute-of-pharmacy-pune,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"AAEMF'S Delight Institute of Pharmacy, Pune",https://www.careers360.com/colleges/aaemfs-delight-institute-of-pharmacy-pune,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Abasaheb Kakade College of B Pharmacy, Shevgaon",https://www.careers360.com/colleges/abasaheb-kakade-college-of-b-pharmacy-shevgaon,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Abasaheb Kakade College of B Pharmacy, Shevgaon",https://www.careers360.com/colleges/abasaheb-kakade-college-of-b-pharmacy-shevgaon,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Abhinav Education Societys College of Pharmacy B Pharm, Haveli",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-b-pharm-haveli,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Abhinav Education Societys College of Pharmacy B Pharm, Haveli",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-b-pharm-haveli,Pharmacy,Kolhapur,Private,B.Pharma Practice,2 Years,"Boys Hostel, Girls Hostel"
"Abhinav Education Society's College of Pharmacy D Pharm, Pune",https://www.careers360.com/colleges/abhinav-education-societys-college-of-pharmacy-d-pharm-pune,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Abhinav Institute of Pharmacy, Kalyan",https://www.careers360.com/colleges/abhinav-institute-of-pharmacy-kalyan,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"AC Patil Institute of Pharmacy, Navi Mumbai",https://www.careers360.com/colleges/ac-patil-institute-of-pharmacy-navi-mumbai,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"VITA Sangli - Adarsh College of Pharmacy, Vita",https://www.careers360.com/colleges/adarsh-college-of-pharmacy-vita,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"VITA Sangli - Adarsh College of Pharmacy, Vita",https://www.careers360.com/colleges/adarsh-college-of-pharmacy-vita,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"VITA Sangli - Adarsh College of Pharmacy, Vita",https://www.careers360.com/colleges/adarsh-college-of-pharmacy-vita,Pharmacy,Kolhapur,Private,M.Pharma Pharmacology,2 Years,
"VITA Sangli - Adarsh College of Pharmacy, Vita",https://www.careers360.com/colleges/adarsh-college-of-pharmacy-vita,Pharmacy,Kolhapur,Private,M.Pharma Pharmaceutics,2 Years,
"Adarsh Institute of Pharmacy D Pharm, Vita",https://www.careers360.com/colleges/adarsh-institute-of-pharmacy-d-pharm-vita,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Adarsh Shikshan Prasarak Mandal's D Pharmacy Institute, Osmanabad",https://www.careers360.com/colleges/adarsh-shikshan-prasarak-mandals-d-pharmacy-institute-osmanabad,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Girls Hostel, Boys Hostel"
"Adarsh Shikshan Sanstha's College of Pharmacy, Beed",https://www.careers360.com/colleges/adarsh-shikshan-sansthas-college-of-pharmacy-beed,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Aditya Diploma Institute of Pharmacy, Beed",https://www.careers360.com/colleges/aditya-diploma-institute-of-pharmacy-beed,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Aditya Pharmacy College, Beed",https://www.careers360.com/colleges/aditya-pharmacy-college-beed,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Aditya Pharmacy College, Beed",https://www.careers360.com/colleges/aditya-pharmacy-college-beed,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Aditya Pharmacy College, Beed",https://www.careers360.com/colleges/aditya-pharmacy-college-beed,Pharmacy,Kolhapur,Private,M. Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Aditya Pharmacy College, Beed",https://www.careers360.com/colleges/aditya-pharmacy-college-beed,Pharmacy,Kolhapur,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri College of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-college-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri College of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-college-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Agnihotri College of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-college-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,M.Pharma Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri College of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-college-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri Institute of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-institute-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Agnihotri Institute of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-institute-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri Institute of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-institute-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,M.Pharma in Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Agnihotri Institute of Pharmacy, Wardha",https://www.careers360.com/colleges/agnihotri-institute-of-pharmacy-wardha,Pharmacy,Kolhapur,Private,M.Pharma in Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Ahinsa Institute of Pharmacy, Dhule",https://www.careers360.com/colleges/ahinsa-institute-of-pharmacy-dhule,Pharmacy,Kolhapur,Private,B.Pharma,4 Years,
"Ahinsa Institute of Pharmacy, Dhule",https://www.careers360.com/colleges/ahinsa-institute-of-pharmacy-dhule,Pharmacy,Kolhapur,Private,D.Pharma,2 Years,
"Ashokrao Mane Ayurvedic Medical College Hospital and Research Centre, Kolhapur",https://www.careers360.com/colleges/ashokrao-mane-ayurvedic-medical-college-hospital-and-research-centre-kolhapur,Medical,Kolhapur,Private,BAMS,5 Years 6 Months,"Boys Hostel, Girls Hostel"
"Dr Deepak Patil Ayurvedic Medical College and Research Center, Kolhapur",https://www.careers360.com/colleges/dr-deepak-patil-ayurvedic-medical-college-and-research-center-kolhapur,Medical,Kolhapur,Private,BAMS,5 Years 6 Months,
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MBBS,5 Years 6 Months,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD General Medicine,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MS General Surgery,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MS Orthopaedics,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Paediatrics,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Radiodiagnosis,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MS Obstetrtics and Gynaecology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Anesthesiology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Pathology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MS Ophthalmology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Anatomy,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Psychiatry,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Microbiology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MS ENT,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Physiology,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Immuno Haematology and Blood Transfusion,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,MD Dermatology Venereology and Leprosy,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,M.Sc Medical Biochemistry,3 Years,"Boys Hostel, Girls Hostel"
"Dr D Y Patil Medical College, Kolhapur",https://www.careers360.com/colleges/dr-d-y-patil-medical-college-kolhapur,Medical,Kolhapur,Private,M.Sc Medical Anatomy,3 Years,"Boys Hostel, Girls Hostel"
"Dr JJ Magdum Ayurved Medical College, Kolhapur",https://www.careers360.com/colleges/dr-jj-magdum-ayurved-medical-college-kolhapur,Medical,Kolhapur,Private,BAMS,5 Years 6 Months,"Boys Hostel, Girls Hostel"
"Dr JJ Magdum Homoeopathic Medical College, Jaysingpur",https://www.careers360.com/colleges/dr-jj-magdum-homoeopathic-medical-college-jaysingpur,Medical,Kolhapur,Private,BHMS,5 Years 6 Months,"Boys Hostel, Girls Hostel"
